Reaction,fc,pval,Ges1_A_D,Ges1_P_D,rxnNames,subSystem,geneRules,kegg,source
r1725,0.6236746994373167,0,13.931914817187563,3.2290532289557414,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1726,-0.40769700993630414,0,3.000075805202755,7.130130712512541,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1728,0.8930957835110869,0,93.60143517905622,5.285727313541493,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1730,0.8294696866344151,0,32.142863927929845,2.99613199286235,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1731,0.9761520908274965,0,101.09610871732235,1.220012786250007,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1732,-0.6073247262439245,0,3.641265895903774,14.904673404392879,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1733,-0.5410596686980067,0,8.216168484744372,27.588784466047585,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1734,-0.9353571455769687,0,2.012728714926292,60.25954353823662,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1735,0.9574053825251766,0,1.1756274360498749,0.025582539712265134,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1736,-0.4288635010488771,0,8.571429403294996,21.443915156319736,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1737,0.47778878213204695,0,37.76633572275376,13.345617730116844,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1738,0.7961735277224212,0,13.915854096744582,1.5791455588734622,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1739,0.5226079522459808,0,33.692029605560236,10.56365624694241,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1740,0.9858512184354071,0,108.79040416073501,0.775109258188407,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1741,-0.35558849694646344,0,3.1821679076958507,6.694030430220789,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1742,-0.7080660771244165,0,3.75696904868742,21.981520070225745,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1743,-0.7395446662389497,0,3.8480944035484455,25.70088313498646,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1744,0.3743158961104627,0,6.2113550112137395,2.8278404587548227,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1745,-0.7763206902837865,0,2.9828627044445457,23.68802346941717,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1746,0.6827698974619739,0,6.0835918079476805,1.1468581984652173,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1747,-0.690325104500403,0,3.6823495563320816,20.09968515068777,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1748,0.6849151798368021,0,308.75007849103065,57.73730578303784,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1749,-0.5490033080005358,0,5.2057283660557125,17.879710877307506,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1750,0.7712601563845384,0,3.8321415062878748,0.49488125485181805,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1751,-0.6891560847472941,0,1.823658642859012,9.909938531635701,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1752,0.4075712930224056,0,62.32453703158349,26.231598406156525,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1753,-0.41456217442495413,0,4.176711612252891,10.091965366896241,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1754,0.7467124799938174,0,140.41742170783468,20.36166851579696,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1755,0.9719566550633257,0,17.919554727103748,0.25483534490145393,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1757,-0.5819514463879323,0,7.214736699257791,27.30152528476417,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1758,0.6650733954203852,0,247.23322794414312,49.73053188065849,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1759,-0.33314963854325524,1.598248130980873e-11,8.238908819651604,16.471009014549107,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1760,-0.8738194410822819,0,12.017484309893101,178.46327457990796,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1762,-0.9563645495490803,0,0.08421144993901253,3.7755607796948696,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1764,-0.9456991840171163,0,1.1048611305490137,39.589228287822756,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1765,0.9106054545905271,0,0.4188966832680344,0.019599587389593942,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1766,-0.9818513566659229,0,0.3817030654810369,41.682384971813114,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1767,0.766435972521872,0,28.99166275415048,3.833373879088153,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1768,-0.9130530879734495,0,0.23699396505687909,5.214469681737374,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1769,-0.7110788048523086,0,0.7145334606000564,4.231683518980132,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1770,0.9057818155620242,0,23.908415056408383,1.1819860180269695,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1773,0.6069414195109651,0,100.12166910060495,24.4898044540124,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1774,-0.509767388965489,0,1.674066887189448,5.155617020034743,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1775,-0.9417346724015785,0,0.7072465274871094,23.569507989766077,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1776,0.6481762968426917,0,14.324390361522232,3.057719051120785,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1777,-0.8364329741541924,0,0.8232382266197353,9.242827624523022,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1778,-0.48862987127667035,0,1.0104268394706477,2.9414146260965617,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1779,-0.8614258259015061,0,0.5092449910016498,6.840537092342321,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1780,0.9138686942957198,0,0.7822350253489,0.0352035248299595,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1782,0.9373787292605528,0,116.95475451039225,3.780290985880792,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1784,-0.6516504216379597,0,1.8189055858388719,8.62408443809898,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1785,-0.8548282435898973,0,0.8021410420376291,10.248783213113247,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1786,0.5871761960831355,0,10.757158720524515,2.797932071627285,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1792,-0.6709447995435864,0,0.4457803515069187,2.2636760004279686,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1796,-0.8617810297384627,0,0.19743722338592634,2.6594386889774295,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1797,0.8097458378680733,0,9.81474827696532,1.0318005273986608,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1798,0.8284008238243902,0,2.6742192678995025,0.25098097600101027,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1799,-0.7917947027021534,0,0.08875221575243632,0.7637930067206733,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1800,0.46924603624485134,0,1.3804576400666264,0.49867983046192677,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1803,0.4198518008953436,0,32.580697452481274,13.31239847758161,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1805,-0.9103197136677453,0,0.12931554894945912,2.7546080922030844,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1807,-0.9743058602451594,0,0.027834249000367708,2.138749202786458,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1809,-0.9397153168137389,0,1.9110286416396498,61.489110187494006,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1810,-0.3622079980535617,0,0.6725476404158864,1.4364397359180265,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1811,-0.8781187301931662,0,3.2987356808148327,50.83157796036899,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1812,-0.5259725359204744,0,40.019109968333694,128.82811092441975,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1813,0.376116141315704,0,25.715015192317217,11.658305881776288,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1814,0.37259873005042754,0,2.4306623288051226,1.111031650054705,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1815,-0.7989047111359961,0,0.8937553078226586,7.99511834875599,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1816,-0.9102492363853525,0,2.4536698452731596,52.22374450650215,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1817,-0.6307525167030816,0,0.9428719667130295,4.164120006769697,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1818,0.7366259360854225,0,7.218061435243394,1.0946802845006167,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1819,-0.9004800249898953,0,0.4690118028094119,8.956468916248065,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1821,0.9742585876694817,0,87.4944046400115,1.1407976445022872,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1822,-0.9936657735473423,0,0.02625997762546467,8.265195284270495,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1823,0.9824112428883217,0,52.4252124457933,0.46513776167538307,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1824,-0.8178835095072448,0,0.2733919625006616,2.7289936178599192,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1825,0.9732684882068057,0,0.6264517170803622,0.008486428260058165,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1826,-0.8925608575226766,0,0.056340845717443154,0.992454675511418,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1827,-0.8014226482214697,0,0.7583162508148118,6.879173563839868,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1829,-0.6573289892311794,0,0.2964630447881296,1.433844074702263,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1830,0.39272877403863204,0,1.129833760702412,0.4926411701861376,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1831,0.45689584856314724,0,2.837266237973996,1.0576810100015253,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1832,0.8633122161182589,0,3.0507135150388813,0.22379248416963965,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1833,-0.8935779969046551,0,0.8368452952674518,14.8900771630086,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1834,0.6289283490857395,5.765250538639586e-12,1.2541498708315193,0.28569670564365807,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
